branchiness, depthicity, nodeCount, ruleCount, selectorsUsed.tag, selectorsUsed.universal, selectorsUsed.id, selectorsUsed.descendant, selectorsUsed.child, selectorsUsed.adjacentSibling, selectorsUsed.generalSibling, HTMLDocumentParser::processParsedChunkFromBackgroundParser, Document::updateStyle, FrameView::performLayout
50, 2, 1651, 16, 80, 6, 1147, 14, 19, 17, 20, 40216, 8390, 24837
50, 2, 1795, 15, 93, 13, 1024, 29, 19, 19, 24, 35651, 9030, 20041
50, 2, 1506, 23, 101, 10, 1173, 20, 26, 16, 26, 28593, 9907, 22542
50, 2, 1523, 35, 141, 9, 1711, 28, 24, 30, 33, 34350, 11436, 28163
50, 2, 2085, 36, 195, 18, 2213, 39, 44, 42, 52, 34260, 14211, 41028
50, 2, 1653, 23, 122, 12, 1238, 27, 32, 29, 23, 36297, 9703, 18937
50, 2, 2140, 12, 62, 6, 601, 12, 17, 14, 13, 38405, 8573, 32640
50, 2, 1795, 24, 136, 13, 1723, 32, 35, 35, 23, 40838, 11317, 26680
50, 2, 1608, 10, 61, 5, 662, 21, 9, 13, 13, 37932, 11082, 24670
50, 2, 2277, 17, 89, 7, 855, 16, 24, 21, 18, 43886, 10137, 27922
50, 2, 1005, 13, 62, 8, 594, 16, 14, 15, 12, 23990, 7109, 23812
50, 2, 1881, 47, 214, 30, 2459, 54, 55, 41, 47, 24447, 9016, 26079
50, 2, 1897, 27, 131, 7, 1376, 19, 29, 30, 33, 35686, 10156, 22764
50, 2, 1475, 4, 13, 2, 123, 5, 1, 2, 3, 32223, 5436, 22441
50, 2, 2232, 34, 134, 13, 1290, 30, 35, 23, 25, 39360, 10832, 48096
50, 2, 1624, 19, 53, 9, 538, 17, 10, 10, 6, 55225, 6279, 24963
50, 2, 1664, 45, 190, 20, 2044, 33, 51, 47, 34, 30031, 10479, 42283
50, 2, 1610, 12, 57, 3, 614, 15, 7, 11, 15, 36460, 6408, 22638
50, 2, 2014, 27, 94, 11, 1207, 16, 21, 18, 23, 44871, 8686, 22113
50, 2, 2371, 40, 163, 16, 1724, 41, 38, 24, 36, 36724, 10870, 25794
50, 2, 1717, 2, 10, 1, 158, 1, 2, 4, 2, 24173, 4624, 23380
50, 2, 2022, 17, 73, 5, 765, 13, 11, 15, 22, 32056, 10367, 33206
