branchiness, depthicity, nodeCount, ruleCount, selectorsUsed.tag, selectorsUsed.universal, selectorsUsed.id, selectorsUsed.descendant, selectorsUsed.child, selectorsUsed.adjacentSibling, selectorsUsed.generalSibling, HTMLDocumentParser::processParsedChunkFromBackgroundParser, Document::updateStyle, FrameView::performLayout
50, 2, 1400, 19, 0, 90, 0, 0, 0, 35, 36, 49998, 8861, 26164
50, 2, 2015, 42, 0, 225, 0, 0, 0, 92, 91, 29242, 18558, 32222
50, 2, 2355, 11, 0, 76, 0, 0, 0, 37, 28, 43241, 13241, 27786
50, 2, 1789, 22, 0, 83, 0, 0, 0, 24, 37, 35203, 14363, 36070
50, 2, 1730, 12, 0, 85, 0, 0, 0, 35, 38, 31813, 14077, 22921
50, 2, 1744, 43, 0, 246, 0, 0, 0, 106, 97, 42682, 23882, 20866
50, 2, 2549, 47, 0, 203, 0, 0, 0, 87, 69, 42763, 23192, 30445
50, 2, 1266, 49, 0, 225, 0, 0, 0, 87, 89, 35040, 15848, 26950
50, 2, 1619, 26, 0, 103, 0, 0, 0, 40, 37, 67399, 12533, 23008
50, 2, 1365, 22, 0, 103, 0, 0, 0, 54, 27, 25522, 8660, 35385
50, 2, 2588, 49, 0, 206, 0, 0, 0, 77, 80, 28284, 22376, 32588
50, 2, 1873, 19, 0, 70, 0, 0, 0, 31, 20, 31531, 17520, 28098
50, 2, 2000, 43, 0, 239, 0, 0, 0, 107, 89, 44995, 24437, 29734
50, 2, 1923, 41, 0, 210, 0, 0, 0, 87, 82, 33681, 26177, 25889
50, 2, 1892, 41, 0, 199, 0, 0, 0, 92, 66, 28916, 17505, 43289
50, 2, 1952, 18, 0, 94, 0, 0, 0, 36, 40, 43980, 16691, 41201
50, 2, 1847, 30, 0, 104, 0, 0, 0, 34, 40, 45398, 12406, 22056
50, 2, 1630, 28, 0, 125, 0, 0, 0, 49, 48, 37758, 16309, 20678
50, 2, 1975, 10, 0, 44, 0, 0, 0, 23, 11, 28140, 9769, 23691
